id,postal_cd,country_cd,city_name,state_abbrv,latitude,longitude
11002,27115,US,Winston Salem,NC,36.0967000000,-80.2507000000
11003,27116,US,Winston Salem,NC,36.0960000000,-80.2466000000
11004,27117,US,Winston Salem,NC,36.0999000000,-80.2467000000
11005,27120,US,Winston Salem,NC,36.1042000000,-80.2444000000
11006,27127,US,Winston Salem,NC,36.0223090000,-80.2908640000
11007,27130,US,Winston Salem,NC,36.0768000000,-80.2497000000
11008,27150,US,Winston Salem,NC,36.1002000000,-80.2088000000
11009,27152,US,Winston Salem,NC,36.1005000000,-80.2083000000
11010,27155,US,Winston Salem,NC,36.1025000000,-80.2053000000
11011,27157,US,Winston Salem,NC,36.0964000000,-80.2096000000
11012,27198,US,Winston Salem,NC,36.1003000000,-80.2498000000
11013,27199,US,Winston Salem,NC,36.0987000000,-80.2508000000
11014,27201,US,Alamance,NC,36.0351000000,-79.4863000000
11015,27202,US,Altamahaw,NC,36.1853350000,-79.5056920000
11016,27203,US,Asheboro,NC,35.7369950000,-79.7703700000
11017,27204,US,Asheboro,NC,35.7075000000,-79.8137000000
11018,27205,US,Asheboro,NC,35.6397920000,-79.8378020000
11019,27207,US,Bear Creek,NC,35.5966430000,-79.3764260000
11020,27208,US,Bennett,NC,35.5809250000,-79.5352640000
11021,27209,US,Biscoe,NC,35.3380110000,-79.7551060000
11022,27212,US,Blanch,NC,36.4635440000,-79.2742980000
11023,27213,US,Bonlee,NC,35.6458000000,-79.4149000000
11024,27214,US,Browns Summit,NC,36.2056870000,-79.6758140000
11025,27215,US,Burlington,NC,36.0286610000,-79.4971860000
11026,27216,US,Burlington,NC,36.0956000000,-79.4382000000
11027,27217,US,Burlington,NC,36.2089340000,-79.3790920000
11028,27228,US,Bynum,NC,35.7738000000,-79.1426000000
11029,27229,US,Candor,NC,35.2562750000,-79.7998240000
11030,27230,US,Cedar Falls,NC,35.7518000000,-79.7317000000
11031,27231,US,Cedar Grove,NC,36.1956520000,-79.1699700000
11032,27233,US,Climax,NC,35.8938970000,-79.6998560000
11033,27235,US,Colfax,NC,36.0958730000,-80.0047100000
11034,27237,US,Cumnock,NC,35.5532000000,-79.2348000000
11035,27239,US,Denton,NC,35.6202570000,-80.0850570000
11036,27242,US,Eagle Springs,NC,35.3340640000,-79.6397000000
11037,27243,US,Efland,NC,36.0658920000,-79.1995670000
11038,27244,US,Elon,NC,36.2048000000,-79.4860890000
11039,27247,US,Ether,NC,35.4403000000,-79.7839000000
11040,27248,US,Franklinville,NC,35.7797640000,-79.7083040000
11041,27249,US,Gibsonville,NC,36.1710530000,-79.5856080000
11042,27252,US,Goldston,NC,35.5640480000,-79.3448920000
11043,27253,US,Graham,NC,35.9672710000,-79.3357490000
11044,27256,US,Gulf,NC,35.5666260000,-79.2827790000
11045,27258,US,Haw River,NC,36.0447680000,-79.3233640000
11046,27259,US,Highfalls,NC,35.4793000000,-79.5233000000
11047,27260,US,High Point,NC,35.9565700000,-79.9927520000
11048,27261,US,High Point,NC,35.9557000000,-80.0057000000
11049,27262,US,High Point,NC,35.9533980000,-80.0443140000
11050,27263,US,High Point,NC,35.9066740000,-79.9531180000
11051,27264,US,High Point,NC,35.9557000000,-80.0057000000
11052,27265,US,High Point,NC,36.0118780000,-80.0391820000
11053,27278,US,Hillsborough,NC,36.0695640000,-79.0643930000
11054,27281,US,Jackson Springs,NC,35.1834680000,-79.6400320000
11055,27282,US,Jamestown,NC,35.9943240000,-79.9296300000
11056,27283,US,Julian,NC,35.9502080000,-79.6315990000
11057,27284,US,Kernersville,NC,36.1182560000,-80.0760200000
11058,27285,US,Kernersville,NC,36.1199000000,-80.0738000000
11059,27288,US,Eden,NC,36.4851070000,-79.7389930000
11060,27289,US,Eden,NC,36.4884000000,-79.7667000000
11061,27291,US,Leasburg,NC,36.3890130000,-79.1703940000
11062,27292,US,Lexington,NC,35.7322860000,-80.1915760000
11063,27293,US,Lexington,NC,35.8238000000,-80.2538000000
11064,27294,US,Lexington,NC,35.8238000000,-80.2538000000
11065,27295,US,Lexington,NC,35.8741120000,-80.3309250000
11066,27298,US,Liberty,NC,35.8870510000,-79.5631560000
11067,27299,US,Linwood,NC,35.7605810000,-80.3870070000
11068,27301,US,Mc Leansville,NC,36.1136940000,-79.6703720000
11069,27302,US,Mebane,NC,36.1365020000,-79.2670040000
11070,27305,US,Milton,NC,36.5083430000,-79.2173380000
11071,27306,US,Mount Gilead,NC,35.2198350000,-79.9742320000
11072,27310,US,Oak Ridge,NC,36.1721180000,-79.9917580000
11073,27311,US,Pelham,NC,36.4627740000,-79.4800870000
11074,27312,US,Pittsboro,NC,35.7538780000,-79.2054790000
11075,27313,US,Pleasant Garden,NC,35.9289080000,-79.7504140000
11076,27314,US,Prospect Hill,NC,36.2934180000,-79.1947790000
11077,27315,US,Providence,NC,36.5004480000,-79.3932600000
11078,27316,US,Ramseur,NC,35.6874160000,-79.6160020000
11079,27317,US,Randleman,NC,35.8388080000,-79.7976910000
11080,27320,US,Reidsville,NC,36.3418860000,-79.6437100000
11081,27323,US,Reidsville,NC,36.3547000000,-79.6644000000
11082,27325,US,Robbins,NC,35.4579280000,-79.5517790000
11083,27326,US,Ruffin,NC,36.4458740000,-79.5495460000
11084,27330,US,Sanford,NC,35.5104800000,-79.1997270000
11085,27331,US,Sanford,NC,35.4797000000,-79.1809000000
11086,27332,US,Sanford,NC,35.3657040000,-79.1482420000
11087,27340,US,Saxapahaw,NC,35.9472000000,-79.3220000000
11088,27341,US,Seagrove,NC,35.5214790000,-79.6963540000
11089,27342,US,Sedalia,NC,36.0755400000,-79.6302730000
11090,27343,US,Semora,NC,36.4945740000,-79.0927340000
11091,27344,US,Siler City,NC,35.7171160000,-79.4408480000
11092,27349,US,Snow Camp,NC,35.8978540000,-79.4004240000
11093,27350,US,Sophia,NC,35.7974430000,-79.8963320000
11094,27351,US,Southmont,NC,35.6676000000,-80.2672000000
11095,27355,US,Staley,NC,35.7962280000,-79.5688200000
11096,27356,US,Star,NC,35.4354100000,-79.7965640000
11097,27357,US,Stokesdale,NC,36.2693500000,-79.9727740000
11098,27358,US,Summerfield,NC,36.2288800000,-79.8723300000
11099,27359,US,Swepsonville,NC,36.0211000000,-79.3614000000
11100,27360,US,Thomasville,NC,35.8637790000,-80.1013180000
11101,27361,US,Thomasville,NC,35.8825000000,-80.0824000000
11102,27370,US,Trinity,NC,35.8031550000,-79.9811240000
11103,27371,US,Troy,NC,35.4315210000,-79.9538040000
11104,27373,US,Wallburg,NC,36.0101000000,-80.1394000000
11105,27374,US,Welcome,NC,35.9029000000,-80.2573000000
11106,27375,US,Wentworth,NC,36.4000000000,-79.7732000000
11107,27376,US,West End,NC,35.2515940000,-79.5339420000
11108,27377,US,Whitsett,NC,36.0374240000,-79.6071890000
11109,27379,US,Yanceyville,NC,36.3850340000,-79.3457450000
11110,27401,US,Greensboro,NC,36.0719160000,-79.7693460000
11111,27402,US,Greensboro,NC,36.0726000000,-79.7925000000
11112,27403,US,Greensboro,NC,36.0615560000,-79.8234440000
11113,27404,US,Greensboro,NC,36.0726000000,-79.7925000000
11114,27405,US,Greensboro,NC,36.1153620000,-79.7381860000
11115,27406,US,Greensboro,NC,35.9913180000,-79.7617390000
11116,27407,US,Greensboro,NC,36.0061780000,-79.8720660000
11117,27408,US,Greensboro,NC,36.1023770000,-79.8154070000
11118,27409,US,Greensboro,NC,36.1055060000,-79.9364340000
11119,27410,US,Greensboro,NC,36.1100000000,-79.8950310000
11120,27411,US,Greensboro,NC,36.0783980000,-79.7709080000
11121,27412,US,Greensboro,NC,36.0726000000,-79.7925000000
11122,27413,US,Greensboro,NC,36.0699200000,-79.8108400000
11123,27415,US,Greensboro,NC,36.0726000000,-79.7925000000
11124,27416,US,Greensboro,NC,36.0726000000,-79.7925000000
11125,27417,US,Greensboro,NC,36.0726000000,-79.7925000000
11126,27419,US,Greensboro,NC,36.0726000000,-79.7925000000
11127,27420,US,Greensboro,NC,36.0726000000,-79.7925000000
11128,27425,US,Greensboro,NC,36.0728000000,-79.7939000000
11129,27427,US,Greensboro,NC,36.0726000000,-79.7925000000
11130,27429,US,Greensboro,NC,36.0726000000,-79.7925000000
11131,27435,US,Greensboro,NC,36.0726000000,-79.7925000000
11132,27438,US,Greensboro,NC,36.0726000000,-79.7925000000
11133,27455,US,Greensboro,NC,36.1824300000,-79.8082200000
11134,27495,US,Greensboro,NC,36.0444000000,-79.8596000000
11135,27497,US,Greensboro,NC,36.0785980000,-79.9542540000
11136,27498,US,Greensboro,NC,36.0726000000,-79.7925000000
11137,27499,US,Greensboro,NC,36.0726000000,-79.7925000000
11138,27501,US,Angier,NC,35.4809860000,-78.6920030000
11139,27502,US,Apex,NC,35.7115440000,-78.9187000000
11140,27503,US,Bahama,NC,36.1516660000,-78.8837580000
11141,27504,US,Benson,NC,35.4175570000,-78.4983160000
11142,27505,US,Broadway,NC,35.4173650000,-78.9960820000
11143,27506,US,Buies Creek,NC,35.4070160000,-78.7390580000
11144,27507,US,Bullock,NC,36.4958260000,-78.5548220000
11145,27508,US,Bunn,NC,35.9590520000,-78.2472410000
11146,27509,US,Butner,NC,36.1296440000,-78.7665720000
11147,27510,US,Carrboro,NC,35.9109720000,-79.0820870000
11148,27511,US,Cary,NC,35.7596440000,-78.7794910000
11149,27512,US,Cary,NC,35.7917000000,-78.7816000000
11150,27513,US,Cary,NC,35.8035780000,-78.7956900000
11151,27514,US,Chapel Hill,NC,35.9671360000,-79.0408860000
11152,27515,US,Chapel Hill,NC,35.9131000000,-79.0563000000
11153,27516,US,Chapel Hill,NC,35.9221660000,-79.1607240000
11154,27517,US,Chapel Hill,NC,35.8410380000,-79.0298200000
11155,27518,US,Cary,NC,35.7337900000,-78.7713500000
11156,27519,US,Cary,NC,35.8139260000,-78.8820670000
11157,27520,US,Clayton,NC,35.6146030000,-78.4578510000
11158,27521,US,Coats,NC,35.4192310000,-78.6611550000
11159,27522,US,Creedmoor,NC,36.1052780000,-78.6817910000
11160,27523,US,Apex,NC,35.7942700000,-78.9187390000
11161,27524,US,Four Oaks,NC,35.4180540000,-78.3697670000
11162,27525,US,Franklinton,NC,36.1162570000,-78.4725520000
11163,27526,US,Fuquay Varina,NC,35.5435000000,-78.8327780000
11164,27527,US,Clayton,NC,35.6405220000,-78.3785200000
11165,27528,US,Clayton,NC,,
11166,27529,US,Garner,NC,35.6465750000,-78.5757000000
11167,27530,US,Goldsboro,NC,35.3700140000,-78.1093000000
11168,27531,US,Goldsboro,NC,35.3444470000,-77.9659280000
11169,27532,US,Goldsboro,NC,35.3849000000,-77.9931000000
11170,27533,US,Goldsboro,NC,35.3849000000,-77.9931000000
11171,27534,US,Goldsboro,NC,35.3607180000,-77.9025230000
11172,27536,US,Henderson,NC,36.3217970000,-78.4123500000
11173,27537,US,Henderson,NC,36.3718680000,-78.3790980000
11174,27539,US,Apex,NC,35.6833380000,-78.8132640000
11175,27540,US,Holly Springs,NC,35.6045610000,-78.8612220000
11176,27541,US,Hurdle Mills,NC,36.2630870000,-79.0736150000
11177,27542,US,Kenly,NC,35.6129380000,-78.1505460000
11178,27543,US,Kipling,NC,35.3968000000,-78.8094000000
11179,27544,US,Kittrell,NC,36.1996480000,-78.4539200000
11180,27545,US,Knightdale,NC,35.7919960000,-78.4757580000
11181,27546,US,Lillington,NC,35.3451670000,-78.8682120000
11182,27549,US,Louisburg,NC,36.0829420000,-78.2128620000
11183,27551,US,Macon,NC,36.4103080000,-78.0512640000
11184,27552,US,Mamers,NC,35.4167000000,-78.9339000000
11185,27553,US,Manson,NC,36.4692230000,-78.3008880000
11186,27555,US,Micro,NC,35.5630200000,-78.2017160000
11187,27556,US,Middleburg,NC,36.4007000000,-78.3248000000
11188,27557,US,Middlesex,NC,35.7876730000,-78.2033310000
11189,27559,US,Moncure,NC,35.6147860000,-79.0633470000
11190,27560,US,Morrisville,NC,35.8619910000,-78.8181490000
11191,27562,US,New Hill,NC,35.6414730000,-78.9671910000
11192,27563,US,Norlina,NC,36.4881300000,-78.1905250000
11193,27565,US,Oxford,NC,36.3504420000,-78.6483910000
11194,27568,US,Pine Level,NC,35.5120020000,-78.2391570000
11195,27569,US,Princeton,NC,35.4325100000,-78.1656070000
11196,27570,US,Ridgeway,NC,36.4573380000,-78.2381430000
11197,27571,US,Rolesville,NC,35.9200100000,-78.4573680000
11198,27572,US,Rougemont,NC,36.2524220000,-78.8948620000
11199,27573,US,Roxboro,NC,36.4109920000,-78.9768520000
11200,27574,US,Roxboro,NC,36.4163240000,-78.9399270000
11201,27576,US,Selma,NC,35.5880600000,-78.2517060000
11202,27577,US,Smithfield,NC,35.4807520000,-78.3491110000
11203,27581,US,Stem,NC,36.2083270000,-78.7324050000
11204,27582,US,Stovall,NC,36.4519520000,-78.5727560000
11205,27583,US,Timberlake,NC,36.2989460000,-78.9253160000
11206,27584,US,Townsville,NC,36.5194560000,-78.4413700000
11207,27586,US,Vaughan,NC,36.4264000000,-78.0037000000
11208,27587,US,Wake Forest,NC,35.9812960000,-78.5501810000
11209,27588,US,Wake Forest,NC,35.9798000000,-78.5102000000
11210,27589,US,Warrenton,NC,36.3249080000,-78.1356120000
11211,27591,US,Wendell,NC,35.7837060000,-78.3902860000
11212,27592,US,Willow Spring,NC,35.5653460000,-78.6609100000
11213,27593,US,Wilsons Mills,NC,35.5829000000,-78.3549000000
11214,27594,US,Wise,NC,36.4865000000,-78.1714000000
11215,27596,US,Youngsville,NC,36.0020840000,-78.4447310000
11216,27597,US,Zebulon,NC,35.8206920000,-78.3237180000
11217,27599,US,Chapel Hill,NC,35.9134000000,-79.0561000000
11218,27601,US,Raleigh,NC,35.7752110000,-78.6343240000
11219,27602,US,Raleigh,NC,35.7719000000,-78.6388000000
11220,27603,US,Raleigh,NC,35.6836820000,-78.6641440000
11221,27604,US,Raleigh,NC,35.8169360000,-78.5638430000
11222,27605,US,Raleigh,NC,35.7903710000,-78.6527520000
11223,27606,US,Raleigh,NC,35.7375930000,-78.7211920000
11224,27607,US,Raleigh,NC,35.8188110000,-78.7140400000
11225,27608,US,Raleigh,NC,35.8091590000,-78.6451880000
11226,27609,US,Raleigh,NC,35.8427110000,-78.6318500000
11227,27610,US,Raleigh,NC,35.7436020000,-78.5364080000
11228,27611,US,Raleigh,NC,35.7746000000,-78.6403000000
11229,27612,US,Raleigh,NC,35.8518760000,-78.7020130000
11230,27613,US,Raleigh,NC,35.9239820000,-78.7166820000
11231,27614,US,Raleigh,NC,35.9488200000,-78.6133150000
11232,27615,US,Raleigh,NC,35.9021820000,-78.6277420000
11233,27616,US,Raleigh,NC,35.8706060000,-78.5336180000
11234,27617,US,Raleigh,NC,35.9040840000,-78.7688730000
11235,27619,US,Raleigh,NC,35.7719000000,-78.6388000000
11236,27620,US,Raleigh,NC,35.7719000000,-78.6388000000
11237,27621,US,Raleigh,NC,35.7719000000,-78.6388000000
11238,27622,US,Raleigh,NC,35.7719000000,-78.6388000000
11239,27623,US,Raleigh,NC,35.8723170000,-78.7986180000
11240,27624,US,Raleigh,NC,35.7719000000,-78.6388000000
11241,27625,US,Raleigh,NC,35.7719000000,-78.6388000000
11242,27626,US,Raleigh,NC,35.7719000000,-78.6388000000
11243,27627,US,Raleigh,NC,35.7719000000,-78.6388000000
11244,27628,US,Raleigh,NC,35.7719000000,-78.6388000000
11245,27629,US,Raleigh,NC,35.7719000000,-78.6388000000
11246,27634,US,Raleigh,NC,35.7719000000,-78.6388000000
11247,27635,US,Raleigh,NC,35.7719000000,-78.6388000000
11248,27636,US,Raleigh,NC,35.7719000000,-78.6388000000
11249,27640,US,Raleigh,NC,35.7719000000,-78.6388000000
11250,27650,US,Raleigh,NC,35.7719000000,-78.6388000000
11251,27656,US,Raleigh,NC,35.7719000000,-78.6388000000
11252,27658,US,Raleigh,NC,35.7719000000,-78.6388000000
11253,27661,US,Raleigh,NC,35.8973000000,-78.5696000000
11254,27668,US,Raleigh,NC,35.7719000000,-78.6388000000
11255,27675,US,Raleigh,NC,35.7719000000,-78.6388000000
11256,27676,US,Raleigh,NC,35.9067200000,-78.7490380000
11257,27690,US,Raleigh,NC,35.7719000000,-78.6388000000
11258,27695,US,Raleigh,NC,35.8148010000,-78.7202160000
11259,27697,US,Raleigh,NC,35.7719000000,-78.6388000000
11260,27698,US,Raleigh,NC,35.7719000000,-78.6388000000
11261,27699,US,Raleigh,NC,35.7719000000,-78.6388000000
11262,27701,US,Durham,NC,35.9959180000,-78.9021350000
11263,27702,US,Durham,NC,35.9939000000,-78.8986000000
11264,27703,US,Durham,NC,35.9469050000,-78.7940980000
11265,27704,US,Durham,NC,36.0390460000,-78.8318440000
11266,27705,US,Durham,NC,36.0336190000,-78.9823880000
11267,27706,US,Durham,NC,35.9931930000,-78.9417300000
11268,27707,US,Durham,NC,35.9481520000,-78.9555340000
11269,27708,US,Durham,NC,36.0073000000,-78.9206000000
11270,27709,US,Durham,NC,35.9137470000,-78.8633300000
11271,27710,US,Durham,NC,35.9939000000,-78.8986000000
11272,27711,US,Durham,NC,35.9939000000,-78.8986000000
11273,27712,US,Durham,NC,36.0917720000,-78.8996620000
11274,27713,US,Durham,NC,35.8856910000,-78.9294930000
11275,27715,US,Durham,NC,35.9939000000,-78.8986000000
11276,27717,US,Durham,NC,35.9939000000,-78.8986000000
11277,27722,US,Durham,NC,35.9939000000,-78.8986000000
11278,27801,US,Rocky Mount,NC,35.9188730000,-77.7318630000
11279,27802,US,Rocky Mount,NC,35.9396000000,-77.8008000000
11280,27803,US,Rocky Mount,NC,35.8989180000,-77.8583500000
11281,27804,US,Rocky Mount,NC,35.9872560000,-77.8485350000
11282,27805,US,Aulander,NC,36.1951980000,-77.0920040000
11283,27806,US,Aurora,NC,35.3076140000,-76.7739720000
11284,27807,US,Bailey,NC,35.8019560000,-78.0827370000
11285,27808,US,Bath,NC,35.4732710000,-76.7600110000
11286,27809,US,Battleboro,NC,36.0252960000,-77.7775480000
11287,27810,US,Belhaven,NC,35.5135210000,-76.5964840000
11288,27811,US,Bellarthur,NC,35.5857000000,-77.5171000000
11289,27812,US,Bethel,NC,35.7566160000,-77.3858900000
11290,27813,US,Black Creek,NC,35.6334660000,-77.9324040000
11291,27814,US,Blounts Creek,NC,35.3852200000,-76.9261380000
11292,27815,US,Rocky Mount,NC,35.9233400000,-77.6965570000
11293,27816,US,Castalia,NC,36.1098780000,-78.0812430000
11294,27817,US,Chocowinity,NC,35.4425110000,-77.0755440000
11295,27818,US,Como,NC,36.4887040000,-77.0338130000
11296,27819,US,Conetoe,NC,35.8324820000,-77.4412630000
11297,27820,US,Conway,NC,36.4163960000,-77.2569760000
11298,27821,US,Edward,NC,35.3456090000,-76.8605500000
11299,27822,US,Elm City,NC,35.8103640000,-77.8649020000
11300,27823,US,Enfield,NC,36.1969450000,-77.7194640000
11301,27824,US,Engelhard,NC,35.5246180000,-76.0504330000
11302,27825,US,Everetts,NC,35.8347000000,-77.1737000000
11303,27826,US,Fairfield,NC,35.5990230000,-76.2606560000
11304,27827,US,Falkland,NC,35.7014520000,-77.5031710000
11305,27828,US,Farmville,NC,35.5853170000,-77.5683670000
11306,27829,US,Fountain,NC,35.6904190000,-77.6362380000
11307,27830,US,Fremont,NC,35.5485900000,-77.9576560000
11308,27831,US,Garysburg,NC,36.4782060000,-77.5350780000
11309,27832,US,Gaston,NC,36.5120440000,-77.7176340000
11310,27833,US,Greenville,NC,35.6116000000,-77.3732000000
11311,27834,US,Greenville,NC,35.6631000000,-77.3690920000
11312,27835,US,Greenville,NC,35.6112000000,-77.3731000000
11313,27836,US,Greenville,NC,35.6112000000,-77.3731000000
11314,27837,US,Grimesland,NC,35.5130260000,-77.2015040000
11315,27839,US,Halifax,NC,36.2886490000,-77.5592480000
11316,27840,US,Hamilton,NC,35.9501640000,-77.2302250000
11317,27841,US,Hassell,NC,35.9092210000,-77.2769700000
11318,27842,US,Henrico,NC,36.5212420000,-77.8542750000
11319,27843,US,Hobgood,NC,36.0123560000,-77.4430160000
11320,27844,US,Hollister,NC,36.2514730000,-77.9328410000
11321,27845,US,Jackson,NC,36.3736920000,-77.4438460000
11322,27846,US,Jamesville,NC,35.7727720000,-76.8846160000
11323,27847,US,Kelford,NC,36.1866710000,-77.1810390000
11324,27849,US,Lewiston Woodville,NC,36.0647720000,-77.2031610000
11325,27850,US,Littleton,NC,36.4109900000,-77.8805620000
11326,27851,US,Lucama,NC,35.6389970000,-78.0309940000
11327,27852,US,Macclesfield,NC,35.7865280000,-77.6443120000
11328,27853,US,Margarettsville,NC,36.5018070000,-77.2941760000
11329,27855,US,Murfreesboro,NC,36.4201160000,-77.0653120000
11330,27856,US,Nashville,NC,36.0204520000,-77.9981740000
11331,27857,US,Oak City,NC,35.9752380000,-77.3075960000
11332,27858,US,Greenville,NC,35.5238380000,-77.2882530000
11333,27860,US,Pantego,NC,35.6233050000,-76.7189360000
11334,27861,US,Parmele,NC,35.8205000000,-77.3109000000
11335,27862,US,Pendleton,NC,36.4924120000,-77.1907380000
11336,27863,US,Pikeville,NC,35.4861240000,-77.9744780000
11337,27864,US,Pinetops,NC,35.8154240000,-77.6665880000
11338,27865,US,Pinetown,NC,35.5988160000,-76.8127060000
11339,27866,US,Pleasant Hill,NC,36.5086880000,-77.4839450000
11340,27867,US,Potecasi,NC,36.3632000000,-77.2395000000
11341,27868,US,Red Oak,NC,36.0384000000,-77.9068000000
11342,27869,US,Rich Square,NC,36.2657920000,-77.3375100000
11343,27870,US,Roanoke Rapids,NC,36.4148120000,-77.7140250000
11344,27871,US,Robersonville,NC,35.8154640000,-77.2618660000
11345,27872,US,Roxobel,NC,36.1893080000,-77.2488410000
11346,27873,US,Saratoga,NC,35.6536710000,-77.7753030000
11347,27874,US,Scotland Neck,NC,36.1283940000,-77.4025330000
11348,27875,US,Scranton,NC,35.5384000000,-76.4537140000
11349,27876,US,Seaboard,NC,36.4883740000,-77.3963100000
11350,27877,US,Severn,NC,36.5099690000,-77.1749960000
11351,27878,US,Sharpsburg,NC,35.8655940000,-77.8303600000
11352,27879,US,Simpson,NC,35.5749000000,-77.2806000000
11353,27880,US,Sims,NC,35.7387070000,-78.1078940000
11354,27881,US,Speed,NC,35.9679000000,-77.4458000000
11355,27882,US,Spring Hope,NC,35.9494750000,-78.1147220000
11356,27883,US,Stantonsburg,NC,35.6102100000,-77.8062000000
11357,27884,US,Stokes,NC,35.7136400000,-77.2736580000
11358,27885,US,Swanquarter,NC,35.4161140000,-76.2665800000
11359,27886,US,Tarboro,NC,35.8859690000,-77.5060340000
11360,27887,US,Tillery,NC,36.2514000000,-77.4856000000
11361,27888,US,Walstonburg,NC,35.5890880000,-77.7273330000
11362,27889,US,Washington,NC,35.5965350000,-77.0062730000
11363,27890,US,Weldon,NC,36.4112820000,-77.5906000000
11364,27891,US,Whitakers,NC,36.1006100000,-77.7681940000
11365,27892,US,Williamston,NC,35.8067850000,-77.0570440000
11366,27893,US,Wilson,NC,35.6774890000,-77.9124690000
11367,27894,US,Wilson,NC,35.7213000000,-77.9155000000
11368,27895,US,Wilson,NC,35.7213000000,-77.9155000000
11369,27896,US,Wilson,NC,35.7996860000,-77.9790800000
11370,27897,US,Woodland,NC,36.3111400000,-77.1981310000
11371,27906,US,Elizabeth City,NC,36.3018000000,-76.2238000000
11372,27907,US,Elizabeth City,NC,36.3018000000,-76.2238000000
11373,27909,US,Elizabeth City,NC,36.3170640000,-76.2753800000
11374,27910,US,Ahoskie,NC,36.2967710000,-77.0182980000
11375,27915,US,Avon,NC,35.3367640000,-75.5100040000
11376,27916,US,Aydlett,NC,36.3135660000,-75.9111880000
11377,27917,US,Barco,NC,36.3598340000,-75.9958170000
11378,27919,US,Belvidere,NC,36.3076580000,-76.5136970000
11379,27920,US,Buxton,NC,,
11380,27921,US,Camden,NC,36.3555770000,-76.1636510000
11381,27922,US,Cofield,NC,36.3129940000,-76.8504880000
11382,27923,US,Coinjock,NC,36.3570360000,-75.9427300000
11383,27924,US,Colerain,NC,36.1643060000,-76.8445940000
11384,27925,US,Columbia,NC,35.7979120000,-76.2065040000
11385,27926,US,Corapeake,NC,36.4966540000,-76.5908760000
11386,27927,US,Corolla,NC,36.3894180000,-75.8380350000
11387,27928,US,Creswell,NC,35.8163100000,-76.4716840000
